commitHash,creationDate,component,effort,severity,maintainability_Rating,security_Rating,reliability_Rating,development_cost,message
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/monitor/servlets/OperationServlet.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/monitor/servlets/trace/ShowTrace.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 32 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/monitor/ZooKeeperStatus.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/problems/ProblemReports.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 74 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/security/SecurityConstants.java,20,0.6,1,0.1,0.05,6116190,"Make this ""public static confChecksum"" field final"
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/CompactionQueue.java,20,0.6,1,0.1,0.05,6116190,"Remove this call to ""wait"" or move it into a ""while"" loop."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Compactor.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Compactor.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/InMemoryMap.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/log/MultiReader.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/log/MultiReader.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/log/SortedLogRecovery.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/log/TabletServerLogger.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 22 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/log/TabletServerLogger.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/log/TabletServerLogger.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/log/TabletServerLogger.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/MemKey.java,20,0.4,1,0.1,0.05,6116190,"Constructor has 8 parameters, which is greater than 7 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/metrics/TabletServerScanMetrics.java,20,0.6,1,0.1,0.05,6116190,"Make this ""public static OBJECT_NAME"" field final"
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/MutationLog.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 21 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/NativeMap.java,20,0.4,1,0.1,0.05,6116190,"Method has 9 parameters, which is greater than 7 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/NativeMap.java,20,0.4,1,0.1,0.05,6116190,"Method has 8 parameters, which is greater than 7 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/NativeMap.java,20,0.6,1,0.1,0.05,6116190,Do not override the Object.finalize() method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/NativeMap.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 31 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,20,0.6,1,0.1,0.05,6116190,"Move this call to ""wait()"" into a synchronized block to be sure the monitor on ""Tablet"" is held."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,20,0.6,1,0.1,0.05,6116190,"Move this call to ""notifyAll()"" into a synchronized block to be sure the monitor on ""Tablet"" is held."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/TabletServer.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/TabletServer.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 22 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/TabletServer.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/TabletServer.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/TabletServerResourceManager.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/continuous/ContinuousIngest.java,20,0.4,1,0.1,0.05,6116190,"Method has 8 parameters, which is greater than 7 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/CreateTestTable.java,20,0.4,1,0.1,0.05,6116190,1 duplicated blocks of code must be removed.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/performance/scan/CollectTabletStats.java,20,0.4,1,0.1,0.05,6116190,"Method has 9 parameters, which is greater than 7 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/QueryMetadataTable.java,20,0.4,1,0.1,0.05,6116190,1 duplicated blocks of code must be removed.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/randomwalk/multitable/CopyTool.java,20,0.4,1,0.1,0.05,6116190,1 duplicated blocks of code must be removed.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/randomwalk/security/Validate.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/TestIngest.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/TestMultiTableIngest.java,20,0.4,1,0.1,0.05,6116190,1 duplicated blocks of code must be removed.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/TestRandomDeletes.java,20,0.4,1,0.1,0.05,6116190,1 duplicated blocks of code must be removed.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/test/VerifyIngest.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/Admin.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/ChangeSecret.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 21 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/CleanZookeeper.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/Initialize.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/ListInstances.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/OfflineMetadataScanner.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 23 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/RestoreZookeeper.java,20,0.4,1,0.1,0.05,6116190,"Replace the synchronized class ""Stack"" by an unsynchronized one such as ""Deque""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/RestoreZookeeper.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/SendLogToChainsaw.java,20,0.4,1,0.1,0.05,6116190,"Constructor has 8 parameters, which is greater than 7 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/TabletIterator.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/TServerUtils.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Error.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/TServerUtils.java,20,0.6,1,0.1,0.05,6116190,"Make this ""public static clientAddress"" field final"
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/zookeeper/ZooLock.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 27 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/zookeeper/ZooQueueLock.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:start/src/main/java/org/apache/accumulo/start/classloader/AccumuloClassLoader.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:start/src/main/java/org/apache/accumulo/start/classloader/AccumuloClassLoader.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:start/src/main/java/org/apache/accumulo/start/classloader/AccumuloFilesystemAlterationMonitor.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:start/src/main/java/org/apache/accumulo/start/Main.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:start/src/main/java/org/apache/accumulo/start/Main.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/continuous/UndefinedAnalyzer.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/functional/PermissionsTest.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/functional/SplitRecoveryTest.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/NativeMapStressTest.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 26 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/NativeMapStressTest.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 45 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/NativeMapStressTest.java,20,0.4,1,0.1,0.05,6116190,"Reduce this anonymous class number of lines from 27 to at most 20, or make it a named class."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/randomwalk/bulk/BulkTest.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/TestIngest.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:test/src/main/java/org/apache/accumulo/test/VerifyIngest.java,20,0.4,1,0.1,0.05,6116190,Extract this nested try block into a separate method.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:trace/src/main/java/org/apache/accumulo/cloudtrace/thrift/RemoteSpan.java,20,0.4,1,0.1,0.05,6116190,"Constructor has 9 parameters, which is greater than 7 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:trace/src/main/java/org/apache/accumulo/trace/instrument/receivers/AsyncSpanReceiver.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:trace/src/main/java/org/apache/accumulo/trace/instrument/receivers/ZooSpanClient.java,20,0.4,1,0.1,0.05,6116190,Reduce the total number of break and continue statements in this loop to use at most one.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:trace/src/main/java/org/apache/accumulo/trace/instrument/TraceProxy.java,20,0.8,1,0.1,0.05,6116190,Catch Exception instead of Throwable.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/client/mapreduce/InputFormatBase.java,19,0.4,1,0.1,0.05,6116190,The Cyclomatic Complexity of this class is 209 which is greater than 200 authorized.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/master/Master.java,18,0.4,1,0.1,0.05,6116190,"The Cyclomatic Complexity of this method ""run"" is 18 which is greater than 10 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/util/MetadataTable.java,18,0.4,1,0.1,0.05,6116190,The Cyclomatic Complexity of this class is 208 which is greater than 200 authorized.
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/master/Master.java,17,0.4,1,0.1,0.05,6116190,"The Cyclomatic Complexity of this method ""run"" is 17 which is greater than 10 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/master/Master.java,17,0.4,1,0.1,0.05,6116190,"The Cyclomatic Complexity of this method ""mergeMetadataRecords"" is 17 which is greater than 10 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/gc/SimpleGarbageCollector.java,16,0.4,1,0.1,0.05,6116190,"The Cyclomatic Complexity of this method ""confirmDeletes"" is 16 which is greater than 10 authorized."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/client/AccumuloSecurityException.java,15,0.4,1,0.1,0.05,6116190,"Make this ""errorCode"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/client/AccumuloSecurityException.java,15,0.4,1,0.1,0.05,6116190,"Make this ""user"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/client/impl/ThriftScanner.java,15,0.6,1,0.1,0.05,6116190,"Make this member ""protected""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/client/TableDeletedException.java,15,0.4,1,0.1,0.05,6116190,"Make this ""tableId"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/client/TableNotFoundException.java,15,0.4,1,0.1,0.05,6116190,"Make this ""tableName"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/Constants.java,15,0.6,1,0.1,0.05,6116190,"Make this member ""protected""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/file/blockfile/cache/CachedBlock.java,15,0.6,1,0.1,0.05,6116190,"Override ""equals(Object obj)"" to comply with the contract of the ""compareTo(T o)"" method."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/file/blockfile/cache/LruBlockCache.java,15,0.6,1,0.1,0.05,6116190,"Override ""equals(Object obj)"" to comply with the contract of the ""compareTo(T o)"" method."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/iterators/OrIterator.java,15,0.6,1,0.1,0.05,6116190,"Override ""equals(Object obj)"" to comply with the contract of the ""compareTo(T o)"" method."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/iterators/system/HeapIterator.java,15,0.6,1,0.1,0.05,6116190,"Override ""equals(Object obj)"" to comply with the contract of the ""compareTo(T o)"" method."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/master/MasterNotRunningException.java,15,0.4,1,0.1,0.05,6116190,"Make this ""message"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/security/ColumnVisibility.java,15,0.6,1,0.1,0.05,6116190,"Make this member ""protected""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/security/VisibilityParseException.java,15,0.4,1,0.1,0.05,6116190,"Make this ""visibility"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/util/LocalityGroupUtil.java,15,0.6,1,0.1,0.05,6116190,"Make this member ""protected""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/util/shell/ShellCommandException.java,15,0.4,1,0.1,0.05,6116190,"Make this ""code"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/util/shell/ShellCommandException.java,15,0.4,1,0.1,0.05,6116190,"Make this ""command"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/zookeeper/ZooUtil.java,15,0.6,1,0.1,0.05,6116190,"Make member ""PRIVATE"" ""protected""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:core/src/main/java/org/apache/accumulo/core/zookeeper/ZooUtil.java,15,0.6,1,0.1,0.05,6116190,"Make member ""PUBLIC"" ""protected""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/master/balancer/DefaultLoadBalancer.java,15,0.6,1,0.1,0.05,6116190,"Override ""equals(Object obj)"" to comply with the contract of the ""compareTo(T o)"" method."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/master/balancer/TServerUsesLoggers.java,15,0.8,1,0.1,0.05,6116190,"This class overrides ""hashCode()"" and should therefore also override ""equals()""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/security/SecurityConstants.java,15,0.6,1,0.1,0.05,6116190,"Make this member ""protected""."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/log/MultiReader.java,15,0.6,1,0.1,0.05,6116190,"Override ""equals(Object obj)"" to comply with the contract of the ""compareTo(T o)"" method."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,15,0.4,1,0.1,0.05,6116190,"Make this ""commitSession"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,15,0.6,1,0.1,0.05,6116190,"Override ""equals(Object obj)"" to comply with the contract of the ""compareTo(T o)"" method."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,15,0.4,1,0.1,0.05,6116190,"Make this ""violations"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,15,0.4,1,0.1,0.05,6116190,"Make this ""violators"" field final."
e0880e263e4bf8662ba3848405200473a25dfc9f,2011-10-04T00:46:07Z,org:apache:accumulo:server/src/main/java/org/apache/accumulo/server/tabletserver/Tablet.java,15,0.4,1,0.1,0.05,6116190,"Make this ""nonViolators"" field final."
